STATION,STATION_NAME,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190770,BOSTON MA US,19970725 03:00,0.51, , 
COOP:190770,BOSTON MA US,19970725 04:00,0.51, , 
COOP:190770,BOSTON MA US,19970725 05:00,0.76, , 
COOP:190770,BOSTON MA US,19970725 06:00,0.25, , 
COOP:190770,BOSTON MA US,19970725 07:00,0.51, , 
COOP:190770,BOSTON MA US,19970725 08:00,0.25, , 
COOP:190770,BOSTON MA US,19970725 09:00,0,T, 
COOP:190770,BOSTON MA US,19970725 17:00,0,T, 
COOP:190770,BOSTON MA US,19970801 01:00,0,g, 
COOP:190770,BOSTON MA US,19970803 17:00,0.51, , 
COOP:190770,BOSTON MA US,19970803 18:00,9.91, , 
COOP:190770,BOSTON MA US,19970803 19:00,0.25, , 
COOP:190770,BOSTON MA US,19970803 20:00,0.51, , 
COOP:190770,BOSTON MA US,19970803 21:00,0,T, 
COOP:190770,BOSTON MA US,19970804 20:00,0.51, , 
COOP:190770,BOSTON MA US,19970804 21:00,1.27, , 
COOP:190770,BOSTON MA US,19970804 22:00,0.76, , 
COOP:190770,BOSTON MA US,19970804 23:00,0,T, 
COOP:190770,BOSTON MA US,19970805 00:00,0.25, , 
COOP:190770,BOSTON MA US,19970805 01:00,0.25, , 
COOP:190770,BOSTON MA US,19970805 02:00,0.51, , 
COOP:190770,BOSTON MA US,19970805 03:00,0,T, 
COOP:190770,BOSTON MA US,19970805 04:00,0,T, 
COOP:190770,BOSTON MA US,19970805 20:00,0,T, 
COOP:190770,BOSTON MA US,19970805 21:00,0,T, 
COOP:190770,BOSTON MA US,19970808 22:00,0,T, 
COOP:190770,BOSTON MA US,19970808 23:00,1.02, , 
COOP:190770,BOSTON MA US,19970809 00:00,1.78, , 
COOP:190770,BOSTON MA US,19970809 01:00,0.25, , 
COOP:190770,BOSTON MA US,19970809 02:00,0,T, 
COOP:190770,BOSTON MA US,19970809 03:00,0.25, , 
COOP:190770,BOSTON MA US,19970809 04:00,0,T, 
COOP:190770,BOSTON MA US,19970809 05:00,0.25, , 
COOP:190770,BOSTON MA US,19970809 06:00,0.25, , 
COOP:190770,BOSTON MA US,19970809 07:00,0.25, , 
COOP:190770,BOSTON MA US,19970809 08:00,0.25, , 
COOP:190770,BOSTON MA US,19970809 09:00,0.25, , 
COOP:190770,BOSTON MA US,19970809 10:00,0,T, 
COOP:190770,BOSTON MA US,19970809 11:00,0.25, , 
COOP:190770,BOSTON MA US,19970809 16:00,1.78, , 
COOP:190770,BOSTON MA US,19970809 17:00,0.76, , 
COOP:190770,BOSTON MA US,19970809 18:00,0,T, 
COOP:190770,BOSTON MA US,19970812 00:00,0.25, , 
COOP:190770,BOSTON MA US,19970812 01:00,0,T, 
COOP:190770,BOSTON MA US,19970812 03:00,0,T, 
COOP:190770,BOSTON MA US,19970812 04:00,0,T, 
COOP:190770,BOSTON MA US,19970812 05:00,0.25, , 
COOP:190770,BOSTON MA US,19970813 12:00,0,T, 
COOP:190770,BOSTON MA US,19970813 13:00,0.51, , 
COOP:190770,BOSTON MA US,19970813 14:00,3.3, , 
COOP:190770,BOSTON MA US,19970813 15:00,4.32, , 
COOP:190770,BOSTON MA US,19970813 16:00,7.87, , 
COOP:190770,BOSTON MA US,19970813 17:00,0.25, , 
COOP:190770,BOSTON MA US,19970814 01:00,0.25, , 
COOP:190770,BOSTON MA US,19970814 02:00,0,T, 
COOP:190770,BOSTON MA US,19970816 01:00,0,T, 
COOP:190770,BOSTON MA US,19970816 02:00,0,T, 
COOP:190770,BOSTON MA US,19970816 03:00,0,T, 
COOP:190770,BOSTON MA US,19970817 18:00,0.25, , 
COOP:190770,BOSTON MA US,19970817 19:00,0,T, 
COOP:190770,BOSTON MA US,19970817 20:00,0,T, 
COOP:190770,BOSTON MA US,19970817 21:00,0,T, 
COOP:190770,BOSTON MA US,19970817 22:00,0,T, 
COOP:190770,BOSTON MA US,19970818 01:00,0,T, 
COOP:190770,BOSTON MA US,19970818 02:00,0,T, 
COOP:190770,BOSTON MA US,19970818 03:00,0.25, , 
COOP:190770,BOSTON MA US,19970818 04:00,3.56, , 
COOP:190770,BOSTON MA US,19970818 05:00,3.81, , 
COOP:190770,BOSTON MA US,19970818 06:00,2.54, , 
COOP:190770,BOSTON MA US,19970818 07:00,1.78, , 
COOP:190770,BOSTON MA US,19970818 08:00,0.51, , 
COOP:190770,BOSTON MA US,19970820 23:00,0.25, , 
COOP:190770,BOSTON MA US,19970821 00:00,1.52, , 
COOP:190770,BOSTON MA US,19970821 01:00,1.52, , 
COOP:190770,BOSTON MA US,19970821 02:00,1.02, , 
COOP:190770,BOSTON MA US,19970821 03:00,0,T, 
COOP:190770,BOSTON MA US,19970821 04:00,0.25, , 
COOP:190770,BOSTON MA US,19970821 05:00,0.25, , 
COOP:190770,BOSTON MA US,19970821 06:00,0.25, , 
COOP:190770,BOSTON MA US,19970821 07:00,3.81, , 
COOP:190770,BOSTON MA US,19970821 08:00,1.27, , 
COOP:190770,BOSTON MA US,19970821 09:00,0.51, , 
COOP:190770,BOSTON MA US,19970821 11:00,0,T, 
COOP:190770,BOSTON MA US,19970821 12:00,0.25, , 
COOP:190770,BOSTON MA US,19970821 13:00,0,T, 
COOP:190770,BOSTON MA US,19970821 14:00,0.25, , 
COOP:190770,BOSTON MA US,19970821 15:00,0,T, 
COOP:190770,BOSTON MA US,19970821 16:00,0.25, , 
COOP:190770,BOSTON MA US,19970821 17:00,0.25, , 
COOP:190770,BOSTON MA US,19970821 18:00,1.78, , 
COOP:190770,BOSTON MA US,19970821 19:00,7.87, , 
COOP:190770,BOSTON MA US,19970821 20:00,2.03, , 
COOP:190770,BOSTON MA US,19970821 22:00,0,T, 
COOP:190770,BOSTON MA US,19970821 23:00,0.25, , 
COOP:190770,BOSTON MA US,19970822 15:00,0,T, 
COOP:190770,BOSTON MA US,19970822 16:00,0,T, 
COOP:190770,BOSTON MA US,19970822 18:00,0.25, , 
COOP:190770,BOSTON MA US,19970822 19:00,0,T, 
COOP:190770,BOSTON MA US,19970828 10:00,0,T, 
COOP:190770,BOSTON MA US,19970828 11:00,0,T, 
COOP:190770,BOSTON MA US,19970828 12:00,0,T, 
COOP:190770,BOSTON MA US,19970828 21:00,0,T, 
COOP:190770,BOSTON MA US,19970828 22:00,0,T, 
COOP:190770,BOSTON MA US,19970829 00:00,0,T, 
COOP:190770,BOSTON MA US,19970829 01:00,0.25, , 
COOP:190770,BOSTON MA US,19970829 02:00,0,T, 
COOP:190770,BOSTON MA US,19970829 10:00,0,T, 
COOP:190770,BOSTON MA US,19970829 11:00,0.25, , 
COOP:190770,BOSTON MA US,19970829 12:00,0.25, , 
COOP:190770,BOSTON MA US,19970901 01:00,0,g, 
COOP:190770,BOSTON MA US,19970901 08:00,0,T, 
COOP:190770,BOSTON MA US,19970901 09:00,0,T, 
COOP:190770,BOSTON MA US,19970901 10:00,0,T, 
COOP:190770,BOSTON MA US,19970901 13:00,0,T, 
COOP:190770,BOSTON MA US,19970901 14:00,0,T, 
COOP:190770,BOSTON MA US,19970901 15:00,0.25, , 
COOP:190770,BOSTON MA US,19970902 02:00,0.25, , 
COOP:190770,BOSTON MA US,19970902 16:00,0,T, 
COOP:190770,BOSTON MA US,19970902 17:00,0.25, , 
COOP:190770,BOSTON MA US,19970903 08:00,1.02, , 
COOP:190770,BOSTON MA US,19970903 09:00,2.03, , 
COOP:190770,BOSTON MA US,19970903 10:00,0,T, 
COOP:190770,BOSTON MA US,19970903 13:00,0,T, 
COOP:190770,BOSTON MA US,19970906 18:00,0,T, 
COOP:190770,BOSTON MA US,19970908 08:00,0,T, 
COOP:190770,BOSTON MA US,19970908 09:00,0,T, 
COOP:190770,BOSTON MA US,19970910 04:00,0,T, 
COOP:190770,BOSTON MA US,19970910 05:00,0,T, 
COOP:190770,BOSTON MA US,19970910 06:00,0,T, 
COOP:190770,BOSTON MA US,19970910 07:00,0.25, , 
COOP:190770,BOSTON MA US,19970910 12:00,0,T, 
COOP:190770,BOSTON MA US,19970910 13:00,0,T, 
COOP:190770,BOSTON MA US,19970910 22:00,0,T, 
COOP:190770,BOSTON MA US,19970911 11:00,0,T, 
COOP:190770,BOSTON MA US,19970911 12:00,0,T, 
COOP:190770,BOSTON MA US,19970911 23:00,1.02, , 
COOP:190770,BOSTON MA US,19970912 00:00,0,T, 
COOP:190770,BOSTON MA US,19970912 01:00,4.32, , 
COOP:190770,BOSTON MA US,19970912 02:00,0.76, , 
COOP:190770,BOSTON MA US,19970912 03:00,0,T, 
COOP:190770,BOSTON MA US,19970912 12:00,1.27, , 
COOP:190770,BOSTON MA US,19970912 13:00,0,T, 
COOP:190770,BOSTON MA US,19970912 14:00,0.25, , 
COOP:190770,BOSTON MA US,19970913 02:00,0,T, 
COOP:190770,BOSTON MA US,19970913 03:00,1.02, , 
COOP:190770,BOSTON MA US,19970913 04:00,0,T, 
COOP:190770,BOSTON MA US,19970918 05:00,0,T, 
COOP:190770,BOSTON MA US,19970920 08:00,0,T, 
COOP:190770,BOSTON MA US,19970920 18:00,2.03, , 
COOP:190770,BOSTON MA US,19970920 19:00,6.35, , 
COOP:190770,BOSTON MA US,19970920 20:00,0.25, , 
COOP:190770,BOSTON MA US,19970920 21:00,1.02, , 
COOP:190770,BOSTON MA US,19970920 22:00,0.51, , 
COOP:190770,BOSTON MA US,19970920 23:00,0,T, 
COOP:190770,BOSTON MA US,19970923 12:00,0,T, 
COOP:190770,BOSTON MA US,19970923 13:00,0,T, 
COOP:190770,BOSTON MA US,19970923 14:00,0,T, 
COOP:190770,BOSTON MA US,19970923 15:00,0,T, 
COOP:190770,BOSTON MA US,19970923 18:00,0,T, 
COOP:190770,BOSTON MA US,19970929 00:00,0,T, 
COOP:190770,BOSTON MA US,19970929 01:00,0,T, 
COOP:190770,BOSTON MA US,19970929 02:00,0.25, , 
COOP:190770,BOSTON MA US,19970929 03:00,0.76, , 
COOP:190770,BOSTON MA US,19970929 04:00,0.25, , 
COOP:190770,BOSTON MA US,19970929 05:00,0,T, 
COOP:190770,BOSTON MA US,19970929 06:00,1.27, , 
COOP:190770,BOSTON MA US,19970929 07:00,0.25, , 
COOP:190770,BOSTON MA US,19970929 08:00,0.25, , 
COOP:190770,BOSTON MA US,19970929 09:00,0,T, 
COOP:190770,BOSTON MA US,19970929 11:00,0,T, 
COOP:190770,BOSTON MA US,19970929 12:00,0,T, 
COOP:190770,BOSTON MA US,19970929 13:00,0,T, 
COOP:190770,BOSTON MA US,19970929 14:00,0,T, 
COOP:190770,BOSTON MA US,19970930 10:00,0,T, 
COOP:190770,BOSTON MA US,19970930 11:00,0,T, 
COOP:190770,BOSTON MA US,19970930 14:00,0,T, 
COOP:190770,BOSTON MA US,19970930 15:00,0,T, 
COOP:190770,BOSTON MA US,19971001 01:00,0,g, 
COOP:190770,BOSTON MA US,19971003 12:00,3.3, , 
COOP:190770,BOSTON MA US,19971003 13:00,0.76, , 
COOP:190770,BOSTON MA US,19971003 14:00,0.51, , 
COOP:190770,BOSTON MA US,19971003 15:00,1.02, , 
COOP:190770,BOSTON MA US,19971003 16:00,0.25, , 
COOP:190770,BOSTON MA US,19971003 17:00,0.25, , 
COOP:190770,BOSTON MA US,19971005 06:00,1.78, , 
COOP:190770,BOSTON MA US,19971005 07:00,2.54, , 
COOP:190770,BOSTON MA US,19971005 08:00,1.02, , 
COOP:190770,BOSTON MA US,19971005 09:00,0.51, , 
COOP:190770,BOSTON MA US,19971005 10:00,0,T, 
COOP:190770,BOSTON MA US,19971009 03:00,0,T, 
COOP:190770,BOSTON MA US,19971009 04:00,0.25, , 
COOP:190770,BOSTON MA US,19971009 12:00,0.25, , 
COOP:190770,BOSTON MA US,19971010 08:00,0,T, 
COOP:190770,BOSTON MA US,19971016 03:00,0,T, 
COOP:190770,BOSTON MA US,19971016 04:00,0,T, 
COOP:190770,BOSTON MA US,19971016 05:00,0.25, , 
COOP:190770,BOSTON MA US,19971016 06:00,0.25, , 
COOP:190770,BOSTON MA US,19971016 07:00,0,T, 
COOP:190770,BOSTON MA US,19971025 00:00,0,T, 
COOP:190770,BOSTON MA US,19971025 01:00,0,T, 
COOP:190770,BOSTON MA US,19971025 02:00,0,T, 
COOP:190770,BOSTON MA US,19971025 03:00,0.25, , 
COOP:190770,BOSTON MA US,19971025 04:00,0,T, 
COOP:190770,BOSTON MA US,19971025 05:00,0.51, , 
COOP:190770,BOSTON MA US,19971025 06:00,0.51, , 
COOP:190770,BOSTON MA US,19971025 07:00,1.78, , 
COOP:190770,BOSTON MA US,19971025 08:00,1.02, , 
COOP:190770,BOSTON MA US,19971025 09:00,0.76, , 
COOP:190770,BOSTON MA US,19971025 10:00,1.52, , 
COOP:190770,BOSTON MA US,19971025 11:00,0.76, , 
COOP:190770,BOSTON MA US,19971025 12:00,2.29, , 
COOP:190770,BOSTON MA US,19971025 13:00,4.06, , 
COOP:190770,BOSTON MA US,19971025 14:00,3.3, , 
COOP:190770,BOSTON MA US,19971025 15:00,0.51, , 
COOP:190770,BOSTON MA US,19971025 16:00,0,T, 
COOP:190770,BOSTON MA US,19971025 17:00,0,T, 
COOP:190770,BOSTON MA US,19971025 18:00,0,T, 
COOP:190770,BOSTON MA US,19971027 00:00,0,T, 
COOP:190770,BOSTON MA US,19971027 01:00,0.76, , 
COOP:190770,BOSTON MA US,19971027 02:00,1.52, , 
COOP:190770,BOSTON MA US,19971027 03:00,2.54, , 
COOP:190770,BOSTON MA US,19971027 04:00,2.54, , 
COOP:190770,BOSTON MA US,19971027 05:00,1.78, , 
COOP:190770,BOSTON MA US,19971027 06:00,3.05, , 
COOP:190770,BOSTON MA US,19971027 07:00,1.02, , 
COOP:190770,BOSTON MA US,19971027 08:00,0.76, , 
COOP:190770,BOSTON MA US,19971027 09:00,0.25, , 
COOP:190770,BOSTON MA US,19971027 10:00,0,T, 
COOP:190770,BOSTON MA US,19971027 12:00,0.25, , 
COOP:190770,BOSTON MA US,19971027 15:00,0,T, 
COOP:190770,BOSTON MA US,19971027 16:00,0,T, 
COOP:190770,BOSTON MA US,19971027 23:00,0,T, 
COOP:190770,BOSTON MA US,19971028 00:00,0.51, , 
COOP:190770,BOSTON MA US,19971028 01:00,0,T, 
COOP:190770,BOSTON MA US,19971028 02:00,0,T, 
COOP:190770,BOSTON MA US,19971101 01:00,0,g, 
COOP:190770,BOSTON MA US,19971101 02:00,0.25, , 
COOP:190770,BOSTON MA US,19971101 12:00,0,T, 
COOP:190770,BOSTON MA US,19971101 13:00,0.76, , 
COOP:190770,BOSTON MA US,19971101 14:00,0.51, , 
COOP:190770,BOSTON MA US,19971101 15:00,2.79, , 
COOP:190770,BOSTON MA US,19971101 16:00,3.05, , 
COOP:190770,BOSTON MA US,19971101 17:00,4.06, , 
COOP:190770,BOSTON MA US,19971101 18:00,5.84, , 
COOP:190770,BOSTON MA US,19971101 19:00,5.08, , 
COOP:190770,BOSTON MA US,19971101 20:00,4.57, , 
COOP:190770,BOSTON MA US,19971101 21:00,7.11, , 
COOP:190770,BOSTON MA US,19971101 22:00,3.56, , 
COOP:190770,BOSTON MA US,19971101 23:00,0,T, 
COOP:190770,BOSTON MA US,19971102 13:00,0,T, 
COOP:190770,BOSTON MA US,19971102 14:00,1.52, , 
COOP:190770,BOSTON MA US,19971102 15:00,1.02, , 
COOP:190770,BOSTON MA US,19971102 16:00,0.25, , 
COOP:190770,BOSTON MA US,19971102 17:00,0.51, , 
COOP:190770,BOSTON MA US,19971102 18:00,2.03, , 
COOP:190770,BOSTON MA US,19971104 17:00,0,T, 
COOP:190770,BOSTON MA US,19971104 18:00,0.25, , 
COOP:190770,BOSTON MA US,19971104 21:00,0,T, 
COOP:190770,BOSTON MA US,19971104 22:00,0,T, 
COOP:190770,BOSTON MA US,19971107 16:00,0,T, 
COOP:190770,BOSTON MA US,19971107 18:00,0,T, 
COOP:190770,BOSTON MA US,19971107 19:00,0,T, 
COOP:190770,BOSTON MA US,19971107 20:00,0.25, , 
COOP:190770,BOSTON MA US,19971107 21:00,0,T, 
COOP:190770,BOSTON MA US,19971107 22:00,0.25, , 
COOP:190770,BOSTON MA US,19971107 23:00,0.51, , 
COOP:190770,BOSTON MA US,19971108 00:00,0.25, , 
COOP:190770,BOSTON MA US,19971108 01:00,0.76, , 
COOP:190770,BOSTON MA US,19971108 02:00,1.02, , 
COOP:190770,BOSTON MA US,19971108 03:00,0.51, , 
COOP:190770,BOSTON MA US,19971108 04:00,0,T, 
COOP:190770,BOSTON MA US,19971108 05:00,0.25, , 
COOP:190770,BOSTON MA US,19971108 06:00,0.25, , 
COOP:190770,BOSTON MA US,19971108 07:00,0.25, , 
COOP:190770,BOSTON MA US,19971108 08:00,0.51, , 
COOP:190770,BOSTON MA US,19971108 09:00,0.51, , 
COOP:190770,BOSTON MA US,19971108 10:00,0.25, , 
COOP:190770,BOSTON MA US,19971108 11:00,0,T, 
COOP:190770,BOSTON MA US,19971108 12:00,0.25, , 
COOP:190770,BOSTON MA US,19971108 13:00,0.51, , 
COOP:190770,BOSTON MA US,19971108 14:00,0.76, , 
COOP:190770,BOSTON MA US,19971108 15:00,0.76, , 
COOP:190770,BOSTON MA US,19971108 16:00,1.52, , 
COOP:190770,BOSTON MA US,19971108 17:00,1.52, , 
COOP:190770,BOSTON MA US,19971108 18:00,0.25, , 
COOP:190770,BOSTON MA US,19971108 19:00,1.02, , 
COOP:190770,BOSTON MA US,19971108 20:00,2.79, , 
COOP:190770,BOSTON MA US,19971108 21:00,2.79, , 
COOP:190770,BOSTON MA US,19971108 22:00,0.76, , 
COOP:190770,BOSTON MA US,19971108 23:00,0.25, , 
COOP:190770,BOSTON MA US,19971109 01:00,0,T, 
COOP:190770,BOSTON MA US,19971109 02:00,3.56, , 
COOP:190770,BOSTON MA US,19971109 03:00,1.52, , 
COOP:190770,BOSTON MA US,19971109 05:00,0,T, 
COOP:190770,BOSTON MA US,19971109 06:00,0,T, 
COOP:190770,BOSTON MA US,19971109 07:00,0.25, , 
COOP:190770,BOSTON MA US,19971109 08:00,0,T, 
COOP:190770,BOSTON MA US,19971109 09:00,1.02, , 
COOP:190770,BOSTON MA US,19971109 10:00,2.79, , 
COOP:190770,BOSTON MA US,19971109 11:00,0.51, , 
COOP:190770,BOSTON MA US,19971109 12:00,1.27, , 
COOP:190770,BOSTON MA US,19971109 13:00,11.18, , 
COOP:190770,BOSTON MA US,19971109 14:00,6.35, , 
COOP:190770,BOSTON MA US,19971109 15:00,2.03, , 
COOP:190770,BOSTON MA US,19971109 16:00,1.02, , 
COOP:190770,BOSTON MA US,19971109 17:00,0.25, , 
COOP:190770,BOSTON MA US,19971109 18:00,0.25, , 
COOP:190770,BOSTON MA US,19971109 19:00,0.25, , 
COOP:190770,BOSTON MA US,19971109 20:00,0,T, 
COOP:190770,BOSTON MA US,19971109 23:00,0.25, , 
COOP:190770,BOSTON MA US,19971110 00:00,0,T, 
COOP:190770,BOSTON MA US,19971110 01:00,0,T, 
COOP:190770,BOSTON MA US,19971110 02:00,0.25, , 
COOP:190770,BOSTON MA US,19971110 03:00,0,T, 
COOP:190770,BOSTON MA US,19971110 04:00,0,T, 
COOP:190770,BOSTON MA US,19971110 05:00,0,T, 
COOP:190770,BOSTON MA US,19971110 06:00,0,T, 
COOP:190770,BOSTON MA US,19971110 07:00,0,T, 
COOP:190770,BOSTON MA US,19971114 04:00,0,T, 
COOP:190770,BOSTON MA US,19971114 05:00,0,T, 
COOP:190770,BOSTON MA US,19971114 06:00,0.51, , 
COOP:190770,BOSTON MA US,19971114 07:00,1.02, , 
COOP:190770,BOSTON MA US,19971114 08:00,1.27, , 
COOP:190770,BOSTON MA US,19971114 09:00,1.78, , 
COOP:190770,BOSTON MA US,19971114 10:00,3.56, , 
COOP:190770,BOSTON MA US,19971114 11:00,2.79, , 
COOP:190770,BOSTON MA US,19971114 12:00,1.52, , 
COOP:190770,BOSTON MA US,19971114 13:00,1.78, , 
COOP:190770,BOSTON MA US,19971114 14:00,1.52, , 
COOP:190770,BOSTON MA US,19971114 15:00,2.29, , 
COOP:190770,BOSTON MA US,19971114 16:00,1.02, , 
COOP:190770,BOSTON MA US,19971114 17:00,1.78, , 
COOP:190770,BOSTON MA US,19971114 18:00,1.78, , 
COOP:190770,BOSTON MA US,19971114 19:00,0.25, , 
COOP:190770,BOSTON MA US,19971114 20:00,1.02, , 
COOP:190770,BOSTON MA US,19971114 21:00,0.25, , 
COOP:190770,BOSTON MA US,19971114 22:00,0.25, , 
COOP:190770,BOSTON MA US,19971114 23:00,0,T, 
COOP:190770,BOSTON MA US,19971115 00:00,0,T, 
COOP:190770,BOSTON MA US,19971115 01:00,0,T, 
COOP:190770,BOSTON MA US,19971115 02:00,0,T, 
COOP:190770,BOSTON MA US,19971115 03:00,0,T, 
COOP:190770,BOSTON MA US,19971115 04:00,0,T, 
COOP:190770,BOSTON MA US,19971115 05:00,0,T, 
COOP:190770,BOSTON MA US,19971115 06:00,0,T, 
COOP:190770,BOSTON MA US,19971115 07:00,0,T, 
COOP:190770,BOSTON MA US,19971115 13:00,0,T, 
COOP:190770,BOSTON MA US,19971116 01:00,0,T, 
COOP:190770,BOSTON MA US,19971116 02:00,0.25, , 
COOP:190770,BOSTON MA US,19971116 03:00,0,T, 
COOP:190770,BOSTON MA US,19971122 00:00,0,T, 
COOP:190770,BOSTON MA US,19971122 01:00,0.51, , 
COOP:190770,BOSTON MA US,19971122 02:00,1.78, , 
COOP:190770,BOSTON MA US,19971122 03:00,1.27, , 
COOP:190770,BOSTON MA US,19971122 04:00,1.27, , 
COOP:190770,BOSTON MA US,19971122 05:00,2.29, , 
COOP:190770,BOSTON MA US,19971122 06:00,3.05, , 
COOP:190770,BOSTON MA US,19971122 07:00,3.05, , 
COOP:190770,BOSTON MA US,19971122 08:00,3.3, , 
COOP:190770,BOSTON MA US,19971122 09:00,1.02, , 
COOP:190770,BOSTON MA US,19971122 10:00,0.25, , 
COOP:190770,BOSTON MA US,19971122 11:00,0.76, , 
COOP:190770,BOSTON MA US,19971122 12:00,1.27, , 
COOP:190770,BOSTON MA US,19971122 13:00,0,T, 
COOP:190770,BOSTON MA US,19971122 14:00,0,T, 
COOP:190770,BOSTON MA US,19971122 15:00,0,T, 
COOP:190770,BOSTON MA US,19971122 16:00,0,T, 
COOP:190770,BOSTON MA US,19971122 17:00,0.25, , 
COOP:190770,BOSTON MA US,19971122 18:00,0,T, 
COOP:190770,BOSTON MA US,19971122 19:00,0,T, 
COOP:190770,BOSTON MA US,19971122 20:00,0,T, 
COOP:190770,BOSTON MA US,19971123 02:00,0.25, , 
COOP:190770,BOSTON MA US,19971123 03:00,0,T, 
COOP:190770,BOSTON MA US,19971123 04:00,0,T, 
COOP:190770,BOSTON MA US,19971123 05:00,0,T, 
COOP:190770,BOSTON MA US,19971123 06:00,0,T, 
COOP:190770,BOSTON MA US,19971123 07:00,0.25, , 
COOP:190770,BOSTON MA US,19971123 08:00,0,T, 
COOP:190770,BOSTON MA US,19971123 09:00,0,T, 
COOP:190770,BOSTON MA US,19971123 10:00,0,T, 
COOP:190770,BOSTON MA US,19971123 11:00,0,T, 
COOP:190770,BOSTON MA US,19971123 12:00,0,T, 
COOP:190770,BOSTON MA US,19971123 13:00,0,T, 
COOP:190770,BOSTON MA US,19971123 14:00,0,T, 
COOP:190770,BOSTON MA US,19971123 15:00,0,T, 
COOP:190770,BOSTON MA US,19971123 18:00,0,T, 
COOP:190770,BOSTON MA US,19971123 19:00,0,T, 
COOP:190770,BOSTON MA US,19971123 20:00,0,T, 
COOP:190770,BOSTON MA US,19971123 21:00,0,T, 
COOP:190770,BOSTON MA US,19971124 07:00,0,T, 
COOP:190770,BOSTON MA US,19971124 08:00,0,T, 
COOP:190770,BOSTON MA US,19971124 14:00,0,T, 
COOP:190770,BOSTON MA US,19971124 15:00,0,T, 
COOP:190770,BOSTON MA US,19971124 23:00,0,T, 
COOP:190770,BOSTON MA US,19971126 19:00,0,T, 
COOP:190770,BOSTON MA US,19971126 22:00,0,T, 
COOP:190770,BOSTON MA US,19971126 23:00,1.02, , 
COOP:190770,BOSTON MA US,19971127 00:00,0.51, , 
COOP:190770,BOSTON MA US,19971127 01:00,0.25, , 
COOP:190770,BOSTON MA US,19971128 16:00,0,T, 
COOP:190770,BOSTON MA US,19971128 17:00,0,T, 
COOP:190770,BOSTON MA US,19971128 18:00,0,T, 
COOP:190770,BOSTON MA US,19971130 14:00,0,T, 
COOP:190770,BOSTON MA US,19971130 15:00,0,T, 
COOP:190770,BOSTON MA US,19971130 16:00,0,T, 
COOP:190770,BOSTON MA US,19971130 17:00,0.51, , 
COOP:190770,BOSTON MA US,19971130 18:00,1.02, , 
COOP:190770,BOSTON MA US,19971130 19:00,1.52, , 
COOP:190770,BOSTON MA US,19971130 20:00,0.76, , 
COOP:190770,BOSTON MA US,19971130 21:00,0.76, , 
COOP:190770,BOSTON MA US,19971130 22:00,0.76, , 
COOP:190770,BOSTON MA US,19971130 23:00,1.52, , 
COOP:190770,BOSTON MA US,19971201 00:00,0.25, , 
COOP:190770,BOSTON MA US,19971201 01:00,0.51, , 
COOP:190770,BOSTON MA US,19971201 02:00,1.78, , 
COOP:190770,BOSTON MA US,19971201 03:00,2.03, , 
COOP:190770,BOSTON MA US,19971201 04:00,1.27, , 
COOP:190770,BOSTON MA US,19971201 05:00,1.27, , 
COOP:190770,BOSTON MA US,19971201 06:00,1.52, , 
COOP:190770,BOSTON MA US,19971201 07:00,0.51, , 
COOP:190770,BOSTON MA US,19971201 08:00,1.02, , 
COOP:190770,BOSTON MA US,19971201 09:00,0.25, , 
COOP:190770,BOSTON MA US,19971201 10:00,0,T, 
COOP:190770,BOSTON MA US,19971201 11:00,0,T, 
COOP:190770,BOSTON MA US,19971201 12:00,0,T, 
COOP:190770,BOSTON MA US,19971201 13:00,0.25, , 
COOP:190770,BOSTON MA US,19971201 14:00,0,T, 
COOP:190770,BOSTON MA US,19971201 15:00,0,T, 
COOP:190770,BOSTON MA US,19971201 16:00,0,T, 
COOP:190770,BOSTON MA US,19971201 17:00,0,T, 
COOP:190770,BOSTON MA US,19971201 18:00,0,T, 
COOP:190770,BOSTON MA US,19971201 19:00,0,T, 
COOP:190770,BOSTON MA US,19971201 20:00,0,T, 
COOP:190770,BOSTON MA US,19971201 21:00,0,T, 
COOP:190770,BOSTON MA US,19971204 05:00,0.25, , 
COOP:190770,BOSTON MA US,19971204 06:00,0.76, , 
COOP:190770,BOSTON MA US,19971204 07:00,1.02, , 
COOP:190770,BOSTON MA US,19971204 08:00,0,T, 
COOP:190770,BOSTON MA US,19971205 00:00,0,T, 
COOP:190770,BOSTON MA US,19971205 10:00,0,T, 
COOP:190770,BOSTON MA US,19971205 11:00,0.76, , 
COOP:190770,BOSTON MA US,19971205 12:00,0.25, , 
COOP:190770,BOSTON MA US,19971212 10:00,0,T, 
COOP:190770,BOSTON MA US,19971212 11:00,0,T, 
COOP:190770,BOSTON MA US,19971214 13:00,0,T, 
COOP:190770,BOSTON MA US,19971214 14:00,0,T, 
COOP:190770,BOSTON MA US,19971223 05:00,0,T, 
COOP:190770,BOSTON MA US,19971223 06:00,0.25, , 
COOP:190770,BOSTON MA US,19971223 07:00,1.27, , 
COOP:190770,BOSTON MA US,19971223 08:00,1.78, , 
COOP:190770,BOSTON MA US,19971223 09:00,1.78, , 
COOP:190770,BOSTON MA US,19971223 10:00,2.03, , 
COOP:190770,BOSTON MA US,19971223 11:00,2.79, , 
COOP:190770,BOSTON MA US,19971223 12:00,2.03, , 
COOP:190770,BOSTON MA US,19971223 13:00,1.52, , 
COOP:190770,BOSTON MA US,19971223 14:00,1.27, , 
COOP:190770,BOSTON MA US,19971223 15:00,1.02, , 
